mes,idade,renda_mensal,tempo_emprego_anos,divida_existente,utilizacao_credito,atrasos_12m,valor_emprestimo,prob_default_real,default,score
23,18.0,2666.39,2.3,1309.07,0.037,1,8110.92,0.14232874531070605,0,0.1410858944625086
23,60.0,2308.07,0.0,2277.12,0.786,1,5606.63,0.3240061933543572,0,0.3430821912516522
23,34.0,1886.83,6.7,2379.36,0.178,0,10805.34,0.10844722188169958,1,0.10177385401261349
23,51.0,3463.53,0.8,5486.53,0.577,3,5446.91,0.5957283809280334,0,0.6228404466180233
23,49.0,6475.29,2.4,7978.65,0.386,0,14047.19,0.12285178517211826,0,0.12194436771405352
23,38.0,2785.98,3.3,5714.78,0.494,0,6296.5,0.19523120533035299,0,0.19239282813521713
23,29.0,3185.61,2.9,1717.06,0.613,0,2952.94,0.12105249820668083,0,0.12865464223893106
23,40.0,3541.31,3.4,14430.02,0.297,3,5550.98,0.7667910875992386,1,0.7601545357132813
23,61.0,2974.69,6.3,2481.77,0.669,0,3951.4,0.09538669889228103,0,0.09095945345579644
23,18.0,1432.74,3.5,1439.88,0.491,2,7987.64,0.4927899748080786,0,0.5441098283715876
23,50.0,2711.89,14.0,6242.21,0.549,1,4082.03,0.1836945005748839,1,0.17388990411040559
23,32.0,2382.61,1.2,11657.71,0.178,0,3726.74,0.2830734445927627,0,0.24514777621802256
23,18.0,3967.7,2.0,8026.57,0.331,0,2456.79,0.16658126460803765,1,0.1600695448476092
23,18.0,3619.52,2.9,1047.21,0.3,0,1653.33,0.06218656614725642,0,0.061252106108206646
23,27.0,2795.51,4.8,2497.73,0.236,1,7070.1,0.16490284579116513,0,0.1652798183869269
23,25.0,3633.84,2.2,15074.16,0.448,3,2862.37,0.8361554187211557,1,0.8439084833149374
23,36.0,2907.3,0.3,9095.71,0.886,0,5973.62,0.4866559694614177,1,0.5189074943798122
23,40.0,1848.99,1.2,8557.05,0.162,3,3644.62,0.640502534194436,1,0.6245821815994147
23,46.0,2278.1,1.2,7189.23,0.261,2,5693.19,0.4559470398279954,1,0.4399725887767043
23,48.0,3408.48,0.3,7544.31,0.314,1,14992.1,0.39633310872066735,0,0.3992847670278977
23,32.0,2229.5,3.2,769.23,0.363,0,15440.66,0.16769575001447143,1,0.18110998712028084
23,55.0,5597.05,0.2,6767.83,0.633,0,4603.26,0.12387857778995943,1,0.12096803246914341
23,46.0,2475.56,2.1,6768.67,0.804,0,3755.72,0.3121268793942105,0,0.3204704709852043
23,57.0,1875.39,0.8,2912.07,0.431,3,4982.68,0.5247503922035766,0,0.5330177883746943
23,45.0,6678.17,1.1,3703.71,0.099,1,2809.82,0.043983782796684315,0,0.038413130603319
23,31.0,3555.85,2.3,8026.05,0.114,2,5831.61,0.36386709908112974,0,0.35006151151504833
23,30.0,6726.58,8.6,2175.15,0.633,1,5474.7,0.0784377749017348,0,0.09031657975356372
23,24.0,3584.82,1.7,3954.09,0.34,1,3898.27,0.19567271738397232,0,0.2000946696205862
23,29.0,2204.1,0.5,4039.56,0.376,1,9468.43,0.3567443765813549,1,0.3742814254998564
23,37.0,2936.12,1.2,3881.78,0.051,0,6022.33,0.08237842307406858,1,0.07026342495256963
23,30.0,2421.95,7.8,6708.61,0.221,2,9988.13,0.4253074743585567,1,0.4290551290587732
23,35.0,5099.64,2.3,4974.07,0.515,0,1552.79,0.08693732252448605,0,0.085292701114344
23,44.0,3235.19,8.2,4438.18,0.596,0,5061.92,0.11937575695379202,0,0.11735301044390654
23,34.0,11624.17,0.1,7277.58,0.648,0,7875.07,0.04125543917217115,0,0.047559376702409055
23,73.0,3360.35,0.4,894.54,0.433,0,4439.11,0.05777573273057432,0,0.049888803723247194
23,34.0,9975.05,0.6,1391.89,0.574,1,10919.92,0.053241247666739065,0,0.06646600738013075
23,64.0,2469.37,6.1,1809.22,0.263,1,1972.28,0.08105389909071786,0,0.06731067524761182
23,30.0,1991.55,0.4,5694.32,0.184,1,3840.84,0.2750658399492153,0,0.2585888994914827
23,30.0,3639.53,7.1,3401.51,0.263,2,7740.23,0.23694731111740225,0,0.24571233769195483
23,59.0,2428.07,3.6,4749.09,0.238,2,5740.53,0.28262216204137797,0,0.2598557951005291
23,49.0,5352.07,3.4,8387.52,0.534,0,3091.14,0.1163226700600225,0,0.10775480291493336
23,36.0,3848.9,0.0,8682.29,0.348,0,2915.16,0.17888166545449302,0,0.1631770921258885
23,28.0,2076.93,2.7,3496.72,0.214,3,6158.01,0.5141005976119561,0,0.5316433192342971
23,49.0,3126.65,0.1,6121.65,0.65,0,5925.51,0.2420154412720187,0,0.2430500285560186
23,40.0,6547.44,3.3,9007.65,0.574,3,4331.1,0.4828925553522247,0,0.5160607362839705
23,54.0,4709.89,10.0,8752.14,0.418,1,6298.46,0.16650681078271784,1,0.15275000228470784
23,27.0,1599.57,0.9,3402.61,0.704,0,1961.85,0.26546809859058235,1,0.2822040073579206
23,35.0,6596.44,10.3,5253.21,0.302,1,5603.44,0.061996615249744653,0,0.06008672098709493
23,45.0,4970.59,0.0,6808.06,0.079,1,1730.78,0.10433125894005733,0,0.08727302147252534
23,43.0,3908.62,0.0,3300.24,0.119,1,9206.02,0.13932388060916157,0,0.13128683794082444
23,29.0,5721.44,1.7,1861.32,0.247,2,5595.05,0.13838697286987262,0,0.14714606030545357
23,42.0,3410.29,0.8,4414.19,0.104,2,5718.47,0.24411843321257012,0,0.23019841493311063
23,39.0,2290.07,2.8,3774.93,0.582,1,5116.58,0.30840156315499057,1,0.322038224580266
23,25.0,5969.89,1.0,5428.6,0.245,1,3135.12,0.1115187588703658,0,0.11014330206821091
23,53.0,1781.96,6.8,1419.47,0.503,1,2979.31,0.1547058327338671,0,0.14821221092874046
23,18.0,2145.0,0.5,7247.68,0.431,2,9246.39,0.6861347751245024,1,0.7201225170258077
23,32.0,7240.77,5.0,5727.46,0.209,1,3566.95,0.05910281876925154,0,0.05583886306587494
23,48.0,2084.57,5.2,3510.95,0.498,2,4104.0,0.3530368070485865,0,0.3576962319396619
23,46.0,3699.0,0.7,2685.29,0.202,0,3812.76,0.05976464815823188,0,0.05161219406481173
23,36.0,3459.2,1.2,2707.66,0.006,1,5109.43,0.09864083057208657,0,0.08739456721207406
23,22.0,1658.79,0.8,2510.37,0.535,0,3993.63,0.21710109578808612,0,0.2288258731898606
23,27.0,2441.52,7.5,5643.32,0.485,2,4465.13,0.4335935881826415,1,0.4543499508525586
23,26.0,1681.28,1.7,9281.59,0.63,1,6869.64,0.649318185643395,0,0.6738116460165965
23,18.0,3212.62,3.8,1024.56,0.216,0,3048.99,0.06182719942205894,0,0.05948338043003813
23,56.0,2255.72,0.4,1828.71,0.362,0,5243.17,0.10007228817371817,0,0.08976555497228493
23,60.0,4560.42,2.1,7591.02,0.547,2,9878.75,0.4390189617120292,1,0.45148582457684594
23,30.0,7838.45,1.4,2867.38,0.43,3,7024.07,0.22711682310531733,0,0.2672154267499225
23,18.0,2550.99,0.0,4286.44,0.393,2,2596.89,0.44574956561296436,0,0.47157157710673675
23,40.0,4475.1,5.3,8571.2,0.608,0,4330.62,0.17677958641098665,0,0.17388052113481758
23,39.0,540.46,0.9,6098.52,0.226,1,5983.0,0.3956613223441182,0,0.37237473341434796
23,48.0,3939.17,0.2,3595.69,0.512,0,3069.09,0.10240111573669053,1,0.09788003359012305
23,41.0,5254.19,3.7,7385.42,0.73,0,8748.7,0.20177503447552436,0,0.2177557539350797
23,39.0,2528.2,2.3,3479.95,0.335,0,4617.59,0.11754943863739034,0,0.10901785339157427
23,26.0,1226.3,4.1,864.22,0.404,0,10394.39,0.1819525455529057,1,0.19213225690956107
23,36.0,3895.74,1.0,11862.58,0.745,1,6063.48,0.6065750886319994,0,0.6309969182710815
23,50.0,3522.92,3.0,11434.09,0.333,0,3534.87,0.2040920154912173,0,0.17263735535588326
23,57.0,4071.9,0.9,4066.41,0.397,0,4287.23,0.08111133872313776,1,0.07214898798310088
23,40.0,3241.63,0.9,751.06,0.101,0,5123.26,0.04961279051708045,0,0.043228588022934146
23,43.0,3385.77,2.0,8370.53,0.553,3,3315.37,0.6681623744692485,1,0.6866993931471498
23,35.0,1732.7,3.4,5398.94,0.588,0,8140.86,0.30044531029293664,0,0.3103843274000088
23,44.0,4174.41,5.5,5020.5,0.394,3,2711.19,0.35948735749615124,0,0.3667344221314942
23,21.0,6442.97,5.8,4185.56,0.356,1,3168.78,0.08047291857564565,0,0.0838688344149
23,48.0,1771.73,1.7,4420.05,0.657,4,3935.02,0.8034430535713131,1,0.830750219379273
23,58.0,2874.23,5.7,2167.01,0.364,0,7201.0,0.07256058635885798,0,0.06468501652769296
23,36.0,2147.34,9.5,1899.92,0.642,0,9677.62,0.15708721951482393,0,0.16967752355609916
23,42.0,2374.23,9.0,10178.72,0.35,2,10351.96,0.5659735454018083,0,0.562730398717227
23,26.0,3311.15,0.5,1879.1,0.342,0,7279.14,0.11491014626809438,1,0.11787113028170866
23,53.0,3402.6,11.1,1848.66,0.332,0,3769.38,0.03644366892044006,0,0.031037818064615738
23,34.0,2486.19,7.0,1950.85,0.155,0,2084.94,0.05076665799275429,1,0.04318836624391522
23,29.0,5770.21,0.4,2780.44,0.46,0,7513.51,0.0810175433581343,1,0.08711588623216122
23,40.0,4350.92,1.1,2475.49,0.627,0,9133.34,0.13680377588587572,0,0.14993747353907683
23,32.0,3916.07,4.0,2354.72,0.26,0,3738.05,0.05777455688754139,0,0.05351650985874416
23,30.0,6890.65,6.0,1559.99,0.416,1,10681.44,0.07404942953667545,0,0.08422592351293552
23,29.0,2882.92,2.7,3345.15,0.25,2,4670.3,0.2914481408451563,0,0.29628570286433736
23,18.0,2357.95,0.6,1856.53,0.325,2,3916.47,0.3531394499899131,0,0.37815825282445403
23,25.0,4041.78,0.5,1336.42,0.377,1,4867.15,0.14738492293755776,0,0.15768183629292687
23,53.0,2625.79,0.1,2924.76,0.42,2,3318.82,0.3109863167727142,0,0.3082063280718788
23,48.0,6081.14,1.5,1061.87,0.376,2,2450.72,0.09660388776268744,0,0.09829692382726887
23,37.0,2804.45,0.0,7095.08,0.304,2,2758.99,0.43574152922995374,1,0.4278333735970327
23,37.0,4556.12,5.8,1318.97,0.724,1,5587.63,0.1534148582945743,0,0.17573792776600186
23,23.0,1975.64,2.2,1591.36,0.349,0,3180.32,0.11993929657593293,0,0.11828281089445179
23,49.0,2011.44,0.4,5712.64,0.224,1,9904.21,0.3156530410343772,1,0.2984248135856613
23,32.0,2359.76,1.5,15000.69,0.756,1,5391.71,0.7943163937674089,1,0.8065477518398501
23,46.0,3355.5,5.6,1528.46,0.302,0,4007.44,0.05062433905027173,0,0.045004453654591714
23,34.0,4700.08,3.8,4378.38,0.019,1,2543.1,0.07008960959441955,0,0.06024629753168364
23,30.0,6548.5,6.5,3451.81,0.243,1,2987.66,0.04994734462887304,0,0.048252481838216836
23,57.0,2623.41,1.0,5826.66,0.504,0,5434.15,0.1846111718132745,0,0.17035609218204653
23,37.0,3027.36,0.8,2457.43,0.704,1,6655.93,0.3179281262214616,0,0.35419657674715227
23,47.0,2648.07,2.5,1559.79,0.123,0,1650.85,0.046956708395915016,0,0.037995317312447326
23,43.0,2926.3,1.4,3040.43,0.637,0,2180.89,0.14227932784363118,0,0.14275174083032727
23,30.0,2331.1,6.0,888.29,0.223,1,5300.97,0.1226896870139654,0,0.11956432830633537
23,50.0,1678.38,2.2,797.46,0.187,0,4456.81,0.0705743598838913,1,0.05981028375672713
23,27.0,3022.17,0.4,1792.71,0.158,1,6318.73,0.15244705549630447,1,0.15074390250463982
23,31.0,2468.25,0.5,4426.7,0.17,0,4036.15,0.12129408208497304,0,0.10844889022614605
23,26.0,4228.51,1.0,821.79,0.119,1,5834.34,0.08820218651213939,0,0.08704932830854434
23,36.0,2265.71,0.2,4228.41,0.097,0,6068.29,0.11869221775313639,0,0.1035523864708756
23,39.0,2211.29,0.3,2610.42,0.213,1,5853.98,0.19321435652988572,0,0.18405150532493467
23,25.0,3285.52,1.2,7207.96,0.453,0,7681.88,0.26109792631683865,0,0.2678219273968299
23,29.0,1991.7,0.6,6708.39,0.079,0,6000.6,0.17859171633799015,0,0.1567503931178355
23,36.0,3752.31,1.4,3102.06,0.281,0,2111.79,0.07007047059587158,0,0.0634960839717385
23,50.0,4546.12,3.4,3364.55,0.52,1,8017.37,0.1627064639267015,0,0.16869289602172421
23,28.0,2307.21,3.2,4150.01,0.391,1,22950.8,0.5208412298602652,0,0.5766003870013804
23,47.0,1339.48,1.0,1754.94,0.423,0,3793.02,0.13693785765646352,1,0.1274844340696135
23,29.0,4029.89,0.7,2393.49,0.354,0,3291.08,0.08008473629488407,0,0.07844237920929982
23,43.0,2641.16,0.3,5186.14,0.295,2,3830.79,0.36770619453025993,0,0.3594735353102759
23,51.0,1723.41,10.4,1557.64,0.235,0,3674.56,0.05011399605954481,0,0.04114226843929214
23,51.0,1503.28,0.6,4614.56,0.479,1,4198.18,0.32944819009361725,1,0.319620663688819
23,38.0,3625.06,1.0,2228.59,0.349,2,5741.33,0.2610842288174396,0,0.2726396735416001
23,39.0,1886.18,7.2,6061.29,0.117,0,8685.35,0.1319620179630975,0,0.11333814112482395
23,19.0,8114.23,4.3,3449.27,0.424,2,2366.86,0.10024112143787133,0,0.11421520515790566
23,51.0,1900.75,3.0,17023.56,0.157,0,4674.92,0.4230522005182862,1,0.34528032137742126
23,29.0,3495.92,2.0,3301.57,0.842,1,5083.22,0.35633327325713104,1,0.40996381170711055
23,32.0,3216.94,7.6,3053.95,0.219,1,3141.81,0.10354209736291405,0,0.0963110824562959
23,44.0,1589.24,0.1,1400.75,0.227,2,6609.71,0.3188127626973857,0,0.31615282249605686
23,23.0,5935.41,0.5,10360.43,0.191,1,4197.5,0.21350153474364958,1,0.2042716598151638
23,39.0,1931.75,3.5,8139.08,0.61,1,13006.55,0.6066680635735353,1,0.6348106649829574
23,57.0,9257.51,1.2,2758.21,0.177,4,7477.95,0.1469659442335777,0,0.15545534961351207
23,50.0,1865.89,0.8,884.47,0.304,1,2579.62,0.1433708804416647,0,0.1320099118139508
23,34.0,6261.99,3.2,7007.63,0.078,2,2300.37,0.13367518482740828,0,0.12258367113575959
23,52.0,2217.38,2.5,6436.24,0.42,1,12524.82,0.406413789841434,0,0.40706916899506007
23,42.0,5047.71,2.6,4743.26,0.49,2,5902.4,0.2767549284063033,0,0.2941884510075375
23,54.0,3642.16,5.0,1736.04,0.515,1,8047.68,0.14529007678912603,0,0.14846284975145616
23,23.0,1346.58,0.5,6019.17,0.063,1,11203.11,0.39489301428177714,0,0.3876365353310679
23,51.0,6961.55,2.6,4586.11,0.092,0,3403.21,0.021431206470839063,0,0.017234343780212977
23,48.0,1697.87,13.4,2120.24,0.079,1,6166.83,0.07770351222876609,0,0.06471249706520725
23,39.0,2985.86,2.1,1140.9,0.21,0,5834.99,0.06659924300498382,1,0.06076523738630033
23,35.0,2020.24,0.9,3531.38,0.406,1,3347.86,0.26417937172344214,1,0.263390469554126
23,19.0,3093.25,1.5,3837.14,0.44,1,3390.84,0.25660749470429317,0,0.27248886233785247
23,44.0,4178.28,0.5,1632.19,0.336,2,6463.31,0.21144488983397408,1,0.21953262056954886
23,51.0,2612.51,7.9,6903.7,0.593,1,2556.06,0.264606194495276,1,0.25422024240397884
23,22.0,1638.12,0.2,6935.52,0.278,0,3761.59,0.2585801040095541,0,0.24454226979053542
23,47.0,2260.65,0.3,2628.62,0.019,0,5997.28,0.07367740003493017,0,0.06004533982232822
23,38.0,3157.86,0.8,8920.44,0.388,0,5056.42,0.23881426121603339,0,0.22286361942185787
23,39.0,1932.22,7.0,4177.15,0.478,1,8102.2,0.28844266490331777,0,0.29512934913384925
23,42.0,4249.39,7.0,2495.25,0.341,3,5111.09,0.2699940985665356,1,0.28226248836903345
23,59.0,1852.87,2.8,2818.36,0.268,2,6214.27,0.2843652888757598,1,0.26774897545087945
23,38.0,3866.64,1.4,2761.21,0.134,2,3546.53,0.17170425803945263,1,0.1638175224613233
23,40.0,2247.14,2.1,1180.92,0.336,0,5041.81,0.09517973818145604,0,0.08963402444185642
23,37.0,8878.06,6.1,4095.09,0.139,0,6351.99,0.014381151843466474,0,0.012972105216704506
23,27.0,3857.57,3.2,3876.17,0.76,1,4477.62,0.30121014495349474,1,0.34248832961686804
23,30.0,4569.31,4.8,6169.22,0.316,1,2122.96,0.14440752848619284,0,0.1384478280448114
23,36.0,2470.42,0.4,1183.86,0.74,2,8510.27,0.5176566633677852,0,0.5815563324328027
23,42.0,4430.2,1.9,7467.63,0.22,1,10396.49,0.23215052058730268,0,0.2236356086862765
23,64.0,2975.59,2.1,8076.52,0.399,2,2509.72,0.38494310852997893,0,0.3557804764738759
23,30.0,2761.41,1.0,8365.86,0.587,0,9021.56,0.3911124116952845,0,0.4077453098449779
23,47.0,3714.9,3.9,894.28,0.385,0,8937.46,0.0693560812588949,0,0.06776453234180349
23,51.0,1660.72,3.4,8227.15,0.075,1,5356.33,0.2610681203810712,1,0.2182488754762667
23,44.0,2371.79,0.3,4141.72,0.051,2,3198.67,0.24790931707532016,1,0.2228905806441011
23,52.0,2185.59,1.7,2877.19,0.517,0,2378.31,0.12569327436896516,0,0.1165086281022789
23,40.0,7310.62,12.0,1478.05,0.407,0,7165.45,0.01758392709317745,0,0.017382731107295164
23,38.0,5663.66,1.3,1263.43,0.637,1,2694.16,0.1079227793854417,0,0.11971078572941293
23,54.0,2170.73,3.2,4160.52,0.139,1,4100.91,0.14371181392465152,0,0.12115031819553977
23,29.0,4149.98,1.0,733.27,0.297,2,12802.67,0.2738531738536374,0,0.3091798049454424
23,50.0,2521.29,0.2,6047.34,0.395,1,3148.89,0.27481236949791166,1,0.2574847815936534
23,45.0,4169.62,2.9,3249.12,0.241,1,5317.06,0.1074125401484473,0,0.10007723795544002
23,57.0,4686.99,19.9,4085.25,0.789,0,6711.3,0.05250699029992609,0,0.05221040339646996
23,31.0,2685.46,0.8,1456.62,0.734,1,7512.11,0.3467536873333293,0,0.39700265615099195
23,32.0,2105.27,4.9,11342.89,0.1,0,4993.13,0.23468994662032078,1,0.19652017003050543
23,41.0,3215.36,8.6,19651.01,0.175,1,4745.32,0.5439010031951219,1,0.478328016795505
23,30.0,2891.16,4.3,2141.1,0.284,0,1383.66,0.06812398632872944,0,0.06224190880041669
23,29.0,3306.41,3.6,7992.02,0.592,0,1638.35,0.22527860681663311,1,0.22383972141739325
23,56.0,3980.54,2.9,2278.74,0.329,2,3283.34,0.15989904345075434,0,0.15241243542795294
23,43.0,3387.93,1.6,5216.44,0.317,0,7639.08,0.13409398386949625,0,0.1249835885276843
23,44.0,4085.92,0.5,1392.74,0.554,0,6017.34,0.09452671621743979,0,0.09758171848813861
23,24.0,2648.29,2.1,3773.98,0.456,2,5157.33,0.43608136926149677,0,0.4682837395521972
23,37.0,3156.24,2.1,4189.13,0.216,1,7096.27,0.18677178605178313,0,0.17947508522781197
23,51.0,2116.84,0.6,9532.46,0.725,2,6430.53,0.7455066092019188,1,0.7625101952544759
23,49.0,2432.73,0.5,8315.4,0.328,1,9527.17,0.41393880829012886,0,0.39898321314676166
23,48.0,4355.89,5.4,3172.16,0.384,2,8220.6,0.21598690931875594,0,0.22288666316410513
23,61.0,1177.83,0.3,3748.86,0.256,2,3761.76,0.3474653825208282,0,0.3190747197687518
23,21.0,5192.27,0.1,1467.0,0.271,2,6069.8,0.187570543146317,0,0.20741596090099862
23,47.0,3264.07,0.8,1217.67,0.616,1,8402.81,0.2320269136503168,0,0.2534398106556777
23,41.0,1831.75,1.3,1043.9,0.326,0,5608.97,0.10911264388044513,0,0.10273219203349991
23,28.0,4172.74,0.0,1589.86,0.449,1,6762.6,0.17951834235348293,0,0.1975586121286981
23,34.0,3402.73,5.2,8893.47,0.256,1,3557.23,0.24486146577248746,0,0.22537507423990702
23,42.0,3758.83,7.1,2238.14,0.52,1,2587.99,0.11656949443301379,0,0.11723351723927754
23,30.0,3234.09,0.2,2600.22,0.379,2,3262.99,0.30634477707073876,1,0.322324555088939
23,52.0,2211.57,5.3,5186.93,0.25,1,8958.71,0.22227128113820493,0,0.20456257664768293
23,42.0,2686.79,3.4,2703.29,0.058,0,4253.51,0.057186912467460896,0,0.04685356232527793
23,42.0,3126.61,3.3,8347.1,0.596,2,3849.78,0.5413860653051625,1,0.5555135884646075
23,21.0,3920.53,7.1,9686.51,0.447,1,4931.21,0.33547193359815547,1,0.3421178824283142
23,41.0,2313.1,0.1,5440.06,0.389,2,4448.4,0.4588331099314622,1,0.46225280280896525
23,31.0,2340.15,1.7,5665.44,0.083,1,1994.6,0.18875017301257385,0,0.16662059185494166
23,29.0,5363.32,1.1,7999.3,0.323,2,6744.96,0.3631289800156381,0,0.3776953171607844
23,39.0,3316.6,0.7,12025.56,0.413,2,5114.16,0.646169057586005,1,0.6437529930092544
23,42.0,3248.13,14.5,4880.95,0.361,0,7000.25,0.06943416748241128,0,0.06256238229453728
23,54.0,7740.4,6.3,3752.19,0.226,1,4948.04,0.030795538498659257,0,0.027543913167517767
23,41.0,4206.1,4.2,1979.05,0.656,1,5080.4,0.16606202489970268,0,0.18185020477773708
23,54.0,6535.38,12.2,2570.26,0.466,0,4947.13,0.0208979317502683,0,0.019175844425509094
23,25.0,3900.73,5.5,829.91,0.392,0,10142.56,0.08343440996869758,0,0.08978615617960761
23,42.0,3662.45,1.3,592.2,0.32,1,4537.57,0.1053513248758094,0,0.10361390680147325
23,44.0,7808.98,1.5,3122.78,0.229,1,5051.87,0.04153128329203863,0,0.03970736379920179
23,33.0,2181.88,0.7,5646.92,0.062,1,11105.36,0.29506247533673535,0,0.28172662577264584
23,23.0,1840.06,2.3,5811.11,0.508,1,4091.82,0.41687662585282315,1,0.4340579666503361
23,46.0,4675.53,5.8,1592.84,0.427,0,5523.15,0.047300383630010275,0,0.04524173648423191
23,49.0,2589.74,7.1,2806.32,0.272,0,3132.24,0.06006641039700224,0,0.05064150722343878
23,43.0,3489.49,1.0,4488.4,0.385,1,2609.51,0.18280805004018208,0,0.17529496177513187
23,37.0,3313.74,1.9,4960.21,0.588,0,3684.07,0.17157130715952096,0,0.17314411864879378
23,31.0,2512.67,8.9,3089.92,0.477,0,3094.08,0.09960427432216987,0,0.0968067306909024
23,40.0,2403.35,0.6,2814.38,0.755,1,8857.34,0.4183915634090588,0,0.46465322162512485
23,52.0,3201.25,0.7,2185.21,0.394,1,6526.67,0.16768605217958782,0,0.16439868667852905
23,38.0,2403.06,0.0,711.61,0.263,2,2485.88,0.23119102762787905,0,0.2302541938828862
23,38.0,3786.21,8.3,3369.16,0.176,2,2408.37,0.13404759198352276,0,0.12467367322255919
23,42.0,3296.85,2.1,3267.51,0.385,1,5215.83,0.17924001476538215,0,0.17729833691066138
23,19.0,5493.21,0.4,3312.2,0.171,3,8703.12,0.34482416037994573,0,0.38105469625126537
23,37.0,2914.87,1.2,403.89,0.417,0,3253.91,0.08067193330363506,1,0.07882619606150303
23,43.0,4179.39,2.4,415.39,0.554,0,6861.61,0.07696732525581848,0,0.08065641329058493
23,35.0,4000.54,0.6,1654.61,0.297,1,13638.94,0.19089637359011932,1,0.20663983103752417
23,49.0,4475.41,0.7,5598.0,0.748,1,9084.78,0.3466853847207819,1,0.3795712624133276
23,33.0,4257.89,14.8,4329.83,0.197,1,11791.15,0.09657780107097919,1,0.09428910213546274
23,29.0,2705.8,3.7,1410.72,0.15,2,7832.23,0.2355650447180489,0,0.24084493081621297
23,42.0,2011.41,1.3,3106.82,0.137,2,2725.29,0.2556844793584186,1,0.23732869258574465
23,64.0,3199.39,0.3,4628.95,0.5,2,6117.71,0.36708323110510566,1,0.36557692811924025
23,34.0,4089.63,14.5,4189.17,0.247,0,4299.21,0.03872107261563799,0,0.0337907758117666
23,32.0,1907.08,0.3,6667.92,0.476,0,5223.23,0.2975796974668142,0,0.2942047715376938
23,31.0,4089.37,0.9,6006.8,0.442,1,4647.88,0.25659536255048015,1,0.2638382643776792
23,24.0,2658.45,0.4,7794.42,0.297,2,12558.09,0.6463119906857004,1,0.6732160427145355
23,25.0,4593.06,1.5,3112.62,0.355,0,5248.89,0.0849966330862593,0,0.08593654222470574
23,37.0,3399.64,4.8,4306.9,0.487,1,4052.85,0.20080740989179963,1,0.20378027252455838
23,20.0,5485.24,8.0,1476.43,0.054,2,7102.8,0.08786157732852005,0,0.08998472384781349
23,47.0,6491.49,0.6,1745.75,0.643,0,5524.33,0.056193029281273794,0,0.0599820496674773
23,58.0,1946.06,0.3,6402.0,0.679,0,5404.75,0.2975868113680737,0,0.28948938341535274
23,55.0,2124.63,2.6,12250.13,0.32,0,3792.76,0.2937793704805285,1,0.2453580408605629
23,35.0,3880.72,3.9,2247.18,0.246,2,4774.75,0.1836195295214518,0,0.18519711798115762
23,43.0,4165.75,6.6,754.47,0.269,0,7959.3,0.041943554733285066,0,0.03918051202947835
23,33.0,2788.81,0.3,3960.67,0.255,3,2832.47,0.4685779101718174,1,0.47845659739061597
23,18.0,3102.34,1.9,1288.29,0.547,3,8249.28,0.5802868706628127,0,0.6512872318417182
23,44.0,1939.24,3.7,2087.0,0.538,1,3595.05,0.2234872552363019,0,0.2261894940392031
23,31.0,2125.86,0.3,1930.95,0.154,0,5017.8,0.09862185270236146,0,0.08984095246879908
23,64.0,2837.26,6.5,3359.95,0.351,0,5770.57,0.06975184793648811,0,0.05876366977283283
23,30.0,6054.77,7.0,2810.14,0.448,1,4378.44,0.07760460678855022,0,0.08215017529058748
23,44.0,2168.19,1.2,3578.75,0.073,2,4638.47,0.2567617482218593,0,0.23554276914449757
23,48.0,4385.11,1.9,3893.06,0.147,0,3225.69,0.04716049008954663,0,0.03888333801648275
23,45.0,3089.12,4.7,4200.2,0.488,0,5850.67,0.12553549764835623,0,0.12068282635350136
23,35.0,7121.53,4.1,2699.07,0.076,1,8705.21,0.04303966476648513,0,0.04134677986019964
23,47.0,2672.89,1.7,9434.2,0.311,0,2332.4,0.19635728294332133,1,0.16657365358200069
23,44.0,3552.9,1.8,4947.88,0.369,0,7054.27,0.12790346760581522,0,0.12055447925061855
23,38.0,2663.33,3.0,1123.18,0.45,0,4137.09,0.09448162630828352,0,0.09270478872043299
23,23.0,3200.51,3.0,3835.3,0.22,0,5423.45,0.103467213125962,0,0.09845177763758886
23,44.0,5045.98,7.8,10310.35,0.321,0,4180.32,0.10251636271595602,0,0.08755307451515318
23,52.0,1169.14,1.4,1695.09,0.444,4,4920.54,0.6939596227583841,1,0.7168033387558198
23,49.0,5971.44,0.4,2051.71,0.417,2,2808.48,0.12939656934230345,0,0.13285933614648957
23,50.0,2566.46,1.9,4883.88,0.414,1,12673.58,0.34200903771225055,0,0.3484653000860909
23,28.0,2030.58,0.3,1359.2,0.367,1,2376.61,0.20453692627270326,0,0.2077436657608259
23,50.0,8789.79,4.4,4439.02,0.53,1,4937.55,0.05013584539556461,0,0.05181913898615135
23,18.0,2993.41,3.8,7168.69,0.194,3,2707.71,0.5388933151036109,1,0.5484282872028357
23,40.0,4271.28,2.2,2299.31,0.015,1,6065.33,0.07263005814849383,0,0.06436215880713261
23,46.0,3174.15,4.4,3155.53,0.718,0,2076.8,0.12681077723629255,0,0.1282458301686408
23,38.0,3407.07,3.7,6544.0,0.378,0,5884.45,0.15050295423819393,0,0.14137559860834675
23,18.0,2376.37,8.9,1770.12,0.63,0,3733.44,0.13197780539340562,0,0.144171187475713
23,35.0,5191.49,7.4,1246.35,0.128,3,4177.55,0.137919427332378,0,0.13922496801547898
23,47.0,8570.39,2.8,3418.41,0.231,1,5715.73,0.0326507496561921,0,0.03103495536778893
23,49.0,2246.09,2.8,5231.46,0.462,1,6601.38,0.30402415826966145,0,0.2989833157309884
